time,pos_x,pos_y,pos_z,euler_roll,euler_pitch,euler_yaw,task_vel_1,task_vel_2,task_vel_3,task_vel_4,task_vel_5,task_vel_6,task_acc_1,task_acc_2,task_acc_3,task_acc_4,task_acc_5,task_acc_6,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,desired_pos_x,desired_pos_y,desired_pos_z,desired_euler_roll,desired_euler_pitch,desired_euler_yaw
5.097999999999661,0.5798806616802862,-0.17668566875762198,0.4908952058157532,-1.1776253498565934,0.08263320987955998,0.8549461375367421,0.2826243103963735,0.5908813256138311,-0.2462176279710767,1.4401184195088237,-2.9864813963425485,-0.4961876828960968,-5.125194576041605,5.210992637478196,17.58834839724659,84.80772889636808,103.22726269034747,-70.01780443387813,-0.5186852376772519,-0.2803409501492602,-0.3944161113770084,-3.636314204894695,-4.712673976898184,0.21357302004562712,0.7014668617243033,0.14384972448063185,-0.2884242364207517,-1.7351877542710277,-2.9820552270391523,0.035597579284552976,-2.9861274869350067,8.610213289591421,-24.51153695409432,147.5786735861736,-46.87800719830991,52.92466387691573,0.5,0.0,0.5,0.0,-0.0,0.0
5.09999999999966,0.5804472807849467,-0.17550866811093693,0.4903911819811548,-1.1802887557892836,0.07647910797251452,0.8537212392471586,0.2833859888737347,0.5884558522819967,-0.2512258443181345,1.4528531956992654,-3.021904645006019,-0.5013501098675961,-5.271634675536942,5.1386691774574835,17.701354597822252,84.56503446512755,104.48187943576146,-69.41501761114037,-0.5172944906022642,-0.2800286756475056,-0.39503030106053355,-3.639828822832337,-4.718684940913729,0.21364515522633526,0.6953735374938672,0.1561372508772793,-0.3070948417625917,-1.7573089688209322,-3.00548200777226,0.036067590354065274,-3.0543740236555332,8.57977041023534,-24.555338297666218,148.2750294693708,-45.818196492104605,52.73646937825427,0.5,0.0,0.5,0.0,-0.0,0.0
5.10199999999966,0.5810153333467066,-0.17433672132757524,0.48987730589018785,-1.1829803287287846,0.0702581307613024,0.8525017452972243,0.28411308068662405,0.5859220220188124,-0.2561342264036307,1.4647323814466742,-3.0567295819878137,-0.5057041596646027,-5.416719195347953,5.067647058713423,17.814007752842798,84.3394972213176,105.73013512201872,-68.82262898437264,-0.5159159591415927,-0.2796919621933171,-0.39568181252453016,-3.643387468280252,-4.724740190329326,0.21371825253502724,0.6892657303357408,0.16835672709425498,-0.32575573199831354,-1.7793227239574425,-3.0276247077988363,0.03654865434598553,-3.12188460284434,8.537033753978463,-24.57247241099104,148.96220374773293,-44.7794336679823,52.54839046971187,0.5,0.0,0.5,0.0,-0.0,0.0
5.10399999999966,0.581584752934533,-0.17317004784372733,0.48935378052995315,-1.1857002366974136,0.06397234411612295,0.8512897987778709,0.2848064666689094,0.5832785586676554,-0.2609414396411934,1.4757351734037871,-3.0909365235647064,-0.509248880829977,-5.560407781296872,4.997972091407473,17.926279199879957,84.13158609461306,106.97155546972576,-68.24090196174473,-0.5145496673264296,-0.27933098943815593,-0.3963705342989376,-3.6469899504810512,-4.730837114915273,0.21379233389903526,0.6831459075815478,0.18048637758058822,-0.34436088720371705,-1.801241100399566,-3.048462292973524,0.03704068200400413,-3.1886723808388315,8.482024828589722,-24.56297170901331,149.64009206781532,-43.762433275401435,52.3605275182698,0.5,0.0,0.5,0.0,-0.0,0.0
5.10599999999966,0.5821554747682485,-0.17200886957478007,0.48882081156264046,-1.1884486730873942,0.057623877871669886,0.8500875445755913,0.2854669708674523,0.5805242349295945,-0.2656461745174451,1.4858408708091095,-3.1245049473457787,-0.5119841843855214,-5.702659641599959,4.9296903697677585,18.038140398329297,83.94176978734585,108.20564591823359,-67.67008676766437,-0.513195634343004,-0.2789459802114044,-0.3970962635648789,-3.6506361008292565,-4.736973062399995,0.21386742103462844,0.6770164917127903,0.19250461337578026,-0.36286463297067667,-1.82307517410256,-3.067973742361248,0.03754356779658225,-3.254750370382544,8.414782426682825,-24.52690726311394,150.30858949775586,-42.7679133178614,52.17297954842351,0.5,0.0,0.5,0.0,-0.0,0.0
5.1079999999996595,0.5827274356039143,-0.17085341081317976,0.48827860727013167,-1.1912258560699462,0.05121492698353455,0.8488971278552069,0.28609536229502813,0.5776578741522856,-0.2702471490371546,1.4950288877579485,-3.1574135232592666,-0.5139108769203,-5.843433623664186,4.862848229380351,18.149562959623164,83.77051652188658,109.43189208047062,-67.11041975139898,-0.5118538746275049,-0.27853720008351596,-0.39785870699216297,-3.654325770822695,-4.74314533854931,0.21394353541279906,0.6708798577495776,0.20439006394420897,-0.3812217136420257,-1.8448349967192483,-3.086138074657268,0.03805718908530702,-3.320131399618522,8.33536287029662,-24.464389181007025,150.96759088323583,-41.79659467465195,51.985844280121654,0.5,0.0,0.5,0.0,-0.0,0.0
5.109999999999659,0.5833005736230528,-0.16970389812255363,0.4877273784936176,-1.194032027974898,0.044747752624564464,0.8477206924558535,0.28669235686622213,0.574678352183437,-0.2747431111670834,1.5032787686897222,-3.18964014669143,-0.5150306937872424,-5.982688295482172,4.7974922013167,18.260518678403294,83.61829372850342,110.64976024259693,-66.56212268462528,-0.5105243979662744,-0.27810495686514797,-0.3986574817233797,-3.658058829975948,-4.749351207303884,0.21402069822352437,0.6647383306152443,0.21612160918400286,-0.3993873656083863,-1.8665295766263847,-3.102934377287259,0.03858140536265541,-3.3848280697882123,8.243840151996936,-24.375566774099674,151.6169911084227,-40.84920046015279,51.799218175724306,0.5,0.0,0.5,0.0,-0.0,0.0
5.111999999999659,0.5838748283260904,-0.16856056022796903,0.4871673385682492,-1.196867454634936,0.038224683212870876,0.8465603791976437,0.28725861951134446,0.571584599285779,-0.2791328412690916,1.510570207135553,-3.2211619738716317,-0.5153463322207593,-6.120382031498853,4.73366896312856,18.370979564454103,83.48556767242064,111.85869791082888,-66.02540205122341,-0.5092072096013022,-0.2776496000423413,-0.39949211650383304,-3.6618351636976265,-4.7555878909803155,0.21409893033863858,0.6585941824860697,0.22767841140335046,-0.41731739022665426,-1.8881668608392794,-3.118341838215616,0.03911605755710793,-3.4488527118069197,8.140305973250822,-24.260628514074877,152.2566852643958,-39.92645531969731,51.613196495558405,0.5,0.0,0.5,0.0,-0.0,0.0
5.113999999999659,0.5844501404303863,-0.16742362790221785,0.48659870325286025,-1.1997324246885226,0.031648115362916604,0.84541832409658,0.2877947664628186,0.5683756021099226,-0.28341515451236005,1.5168830677612615,-3.2519554596001563,-0.5148614841796431,-6.256473102803923,4.671425286752607,18.480917875185167,83.37280301895822,113.05813440785622,-65.5004483328074,-0.5079023103410311,-0.27717152014821916,-0.40036205295569066,-3.6656546711339053,-4.761852570541288,0.2141782522734475,0.652449630135541,0.2390399470610772,-0.4349682259288136,-1.90975371813929,-3.132339780486479,0.039660967404455516,-3.512217341886687,8.024869681591017,-24.11980178208472,152.88656872857854,-39.02908466108717,51.42787336161934,0.5,0.0,0.5,0.0,-0.0,0.0
5.115999999999659,0.5850264517732128,-0.16629333384801995,0.4860216906548229,-1.2026272488354657,0.025020514750852915,0.8442966564854342,0.2883013677079341,0.5650504057208784,-0.2875889032538983,1.5221974117307873,-3.281996397416471,-0.5135808687106653,-6.390919771487067,4.610807983380132,18.59030614843953,83.28046233581757,114.24748152132395,-64.98743529367373,-0.5066096966764653,-0.27667114807207177,-0.40126664699389464,-3.669517262981381,-4.768142385940322,0.21425868414721744,0.6463068322828767,0.2501860380737045,-0.4522970191019894,-1.9312959237379612,-3.1449076995169074,0.04021593688497044,-3.574933616392721,7.897658108902725,-23.95335241560277,153.50653715972308,-38.157813820955774,51.24334182893354,0.5,0.0,0.5,0.0,-0.0,0.0
5.117999999999658,0.5856037052200253,-0.16516991257605151,0.485436521150117,-1.2055522590391086,0.018344416885035714,0.8431974970384727,0.28877894960124784,0.5616081156733844,-0.291652979375849,1.5264935254038743,-3.3112599623052885,-0.5115102636192432,-6.523680388972272,4.55186384536025,18.69911723539243,83.20900553178345,115.4261342068717,-64.48651926903939,-0.5053293609025536,-0.2761489543070754,-0.40220517038056686,-3.673422859272977,-4.774454436546632,0.21434024564267107,0.6401678869557889,0.2610968824981613,-0.46926169333611867,-1.9527981457981733,-3.1560253031552277,0.04078074772680846,-3.6370127861270825,7.758815313911949,-23.76158405953575,154.11648641395607,-37.313367165307255,51.05969396406661,0.5,0.0,0.5,0.0,-0.0,0.0
5.119999999999658,0.5861818445783532,-0.16405360027871252,0.4848434172987194,-1.2085078076691076,0.01162242777242168,0.8421229556980733,0.2892279976293198,0.5580479001305347,-0.29560631656749936,1.529751952369457,-3.339720756035745,-0.5086565362244593,-6.654713498128789,4.494639585220016,18.80732433329485,83.1588892313407,116.59347134820733,-63.99783846063765,-0.5040612912447981,-0.27560544813826005,-0.403176812413875,-3.6773713871412306,-4.780785781655651,0.2144229559646243,0.6340348288777466,0.271753084407695,-0.48582101665406224,-1.9742639341267723,-3.165672554509718,0.041355160976618406,-3.698465650239495,7.608502232653312,-23.544837329649262,154.71631238828098,-36.49646712372724,50.87702093023387,0.5,0.0,0.5,0.0,-0.0,0.0
5.121999999999658,0.5867608145176328,-0.1629446346995598,0.4842426037554435,-1.211494266578832,0.004857224471330356,0.8410751295014987,0.2896489593198083,0.5543689920194856,-0.2994478925392892,1.5319535288025001,-3.3673528552251972,-0.5050276729665775,-6.783977938936427,4.439181771901488,18.914901017805924,83.1305660849638,117.74885657664393,-63.52151224393597,-0.5028054719910175,-0.2750411767726837,-0.40418068174659516,-3.68136277856392,-4.787133441090738,0.21450683379790197,0.6279096268902912,0.28213568278818807,-0.5019346663600915,-1.9956957113447564,-3.173829717543354,0.041938916638840494,-3.759302509982476,7.446896241369991,-23.303488797743228,155.30591079877968,-35.70783315695884,50.695413078440566,0.5,0.0,0.5,0.0,-0.0,0.0
5.123999999999658,0.5873405604952665,-0.16184325499834779,0.48363430717638844,-1.2145120261114957,-0.0019484444791033348,0.8400561003063258,0.29004224728628025,0.55057069121738,-0.3031767311556693,1.533079422117223,-3.3941298622132665,-0.5006328076263986,-6.911432957459649,4.38553676433091,19.021821274649987,83.12448401511367,118.89163915243464,-63.057640491436466,-0.5015618836281751,-0.27445672441409774,-0.40521580832892773,-3.68539696809758,-4.793494395901577,0.21459189726467323,0.6217941814212266,0.29222617929297495,-0.5175632911662943,-2.0170947668300783,-3.1804774054194422,0.042531733385625436,-3.8195331225261824,7.27419063686959,-23.037949809213664,155.88517690145915,-34.9481806577713,50.51496004405567,0.5,0.0,0.5,0.0,-0.0,0.0
5.1259999999996575,0.5879210286891992,-0.16074970161163132,0.48301875612117673,-1.2175614940292636,-0.008791758762638836,0.8390679324132954,0.29040824239935475,0.5466523667598733,-0.3067919044731908,1.5331111728734228,-3.420024958823805,-0.49548224790722184,-7.0370383178650515,4.333750642454159,19.12805953032786,83.14108539828699,120.02115491010707,-62.606302916708955,-0.5003305029841555,-0.2738527112846855,-0.4062811454694919,-3.6894738906050097,-4.799865589164718,0.2146781638813525,0.6156903220097973,0.3020065647061114,-0.5326685702820737,-2.038461253714734,-3.185596631570368,0.04313330833963509,-3.8791666550687673,7.0905940399131175,-22.748665144756927,156.4540051643627,-34.21821978531466,50.33575084818997,0.5,0.0,0.5,0.0,-0.0,0.0
5.127999999999657,0.5885021659372591,-0.15966421610890222,0.4823961809511962,-1.220643094359749,-0.01566982613275082,0.8381126700856669,0.29074729707400254,0.542613459064033,-0.31029253466992035,1.5320307398753443,-3.445010963082235,-0.4895875001223611,-7.16075441719075,4.283869135888542,19.233590681605985,83.18080618379217,121.1367272698161,-62.16755844398818,-0.49911130337435505,-0.27322979259673186,-0.4073755720078507,-3.6935934789834133,-4.8062439268916135,0.21476565051521707,0.6095998049002102,0.31145934397683994,-0.5472132691793967,-2.0597941892018077,-3.1891688634476703,0.04374331693228905,-3.93821163947601,6.896329727640789,-22.436111538873597,157.0122889000563,-33.51865423345873,50.157874003230745,0.5,0.0,0.5,0.0,-0.0,0.0
5.129999999999657,0.5890839196835019,-0.15858704104424953,0.48176681372408386,-1.2237572661545246,-0.0225796824126045,0.8371923349645096,0.2910597386620074,0.5384534821566681,-0.31367779585205896,1.5298205483839662,-3.469060388943188,-0.4829612917239625,-7.2825424025532275,4.235937550360301,19.338390123505363,83.24407495028385,122.23766831650549,-61.74144460833613,-0.4979042547529249,-0.27258865747732897,-0.4084978945914012,-3.697755661900313,-4.812626279049406,0.21485437334089746,0.6035243107150988,0.32056755970143364,-0.5611612917752564,-2.0810914584498845,-3.1911760788959844,0.0443614128402016,-3.996675927699161,6.691634901429054,-22.10079606862872,157.55991986804455,-32.850179933949,49.98141762185507,0.5,0.0,0.5,0.0,-0.0,0.0
5.131999999999657,0.5896662379317683,-0.1575184198035514,0.48113088808471954,-1.226904462154547,-0.029518291658244718,0.8363089233797624,0.29134587293767383,0.534172025898588,-0.31694691572357336,1.5264635413439946,-3.4921455090684956,-0.4756175914028148,-7.402364290450353,4.190000692113603,19.442433775511706,83.33131190146584,123.3232799483892,-61.32797699152344,-0.49670932386848343,-0.27193002784944376,-0.4096468500490066,-3.7019603615448164,-4.819009480699559,0.21494434779690286,0.5974654422207282,0.3293148139425918,-0.5744777288027132,-2.102349822251653,-3.191600825076369,0.04498722800269552,-4.054566648222148,6.476759896866853,-21.74325442672301,158.0967878569489,-32.21348369558206,49.806469528818766,0.5,0.0,0.5,0.0,-0.0,0.0
5.133999999999657,0.5902490692066342,-0.15645859644722712,0.48048863915302664,-1.230085147357703,-0.036482546495062385,0.8354644035573432,0.2916059876639181,0.5297687581946668,-0.3200991771047065,1.5219432335061676,-3.5142384206783137,-0.4675716264839312,-7.520183087791755,4.146102790495156,19.54569810573037,83.442927802775,124.39285509593559,-60.92714869891363,-0.49552647442409165,-0.27125465727286197,-0.4108211078533515,-3.706207491402238,-4.825390333259251,0.2150355885423495,0.5914247221958857,0.33768528829090855,-0.5871289021724567,-2.1235649287107257,-3.1904262798460965,0.04562037272332279,-4.111890163795046,6.251967342745688,-21.36404909336448,158.62278025645796,-31.60924178100677,49.63311737479803,0.5,0.0,0.5,0.0,-0.0,0.0
5.135999999999656,0.5908323625219151,-0.15540781554859873,0.4798403034089034,-1.233299797484048,-0.04346926863751478,0.834660712723082,0.29184035622487653,0.5252434271791353,-0.32313391928549406,1.5162437683039725,-3.535311114478549,-0.45883989733930997,-7.6359629142606895,4.104287418934517,19.64816015271642,83.57932286127613,125.44567901215726,-60.53892988274144,-0.4943556672412586,-0.2705633297486871,-0.4120192726636669,-3.71049695406043,-4.831765605890215,0.2151281094140661,0.585403591416519,0.3456637620874372,-0.5990824051576991,-2.144731329095935,-3.187636315482286,0.04626043585830373,-4.168652030717157,6.017531276101517,-20.963767421710564,159.1377816291043,-31.038118423184706,49.461448751530085,0.5,0.0,0.5,0.0,-0.0,0.0
5.137999999999656,0.5914160673568407,-0.15436632202793374,0.4791861185746378,-1.2365488973347463,-0.05047520960195052,0.8338997541048123,0.29204924131011145,0.5205958633650397,-0.32605053920075594,1.5093499773214571,-3.555335546645872,-0.4494401885376076,-7.7496691255811605,4.064597414556747,19.74979754471708,83.7408855514391,126.48103063458296,-60.16326731724996,-0.4931968604277222,-0.2698568584912053,-0.4132398869401991,-3.7148286390564813,-4.838132037019447,0.21522192338425553,0.5794034067682069,0.3532356287409111,-0.6103071382661001,-2.1658424980256497,-3.1832155646159976,0.0469069850947094,-4.224856959931193,5.773736220402178,-20.543019651766492,159.64167329185724,-30.500764284003818,49.29155130748181,0.5,0.0,0.5,0.0,-0.0,0.0
5.139999999999656,0.5920001336399981,-0.15333436098226433,0.4785263234951862,-1.239832939041179,-0.05749705162219066,0.8331833938345621,0.29223289863439394,0.5158259817464926,-0.32884849241366937,1.5012474421659163,-3.574283713827511,-0.4393915764507253,-7.861268437235317,4.027074796678878,19.85058851607777,83.92799138991784,127.49818401881116,-59.80008403119384,-0.49205000954872513,-0.2691360846710302,-0.414481433621585,-3.7192024207726937,-4.8444863359958905,0.21531704251889752,0.5734254394985251,0.3603869100875554,-0.6207733406929613,-2.1868908581062443,-3.177149488221648,0.04755956732100457,-4.280508780192392,5.520876233943411,-20.102436867554967,160.13433291730598,-29.997814858021076,49.12351286325347,0.5,0.0,0.5,0.0,-0.0,0.0
5.141999999999656,0.592584511741091,-0.15231217751110016,0.4778611580167166,-1.2431524202012565,-0.06453140877725305,0.8325134577534409,0.2923915806759537,0.5109337838420551,-0.3315272938957391,1.491922558535652,-3.592127731086922,-0.4287144330397822,-7.970729048145499,3.9917606844547127,19.950511920577252,84.14100166291813,128.49640984302468,-59.449279003213704,-0.49091506780148264,-0.2684018761335192,-0.4157423388561446,-3.7236181563909314,-4.850825184886859,0.21541347793708226,0.5674708736212482,0.36710426875548596,-0.6304526172797934,-2.2078678091189494,-3.169424445484095,0.048217709092365765,-4.335610403577613,5.25925393545539,-19.642668912216138,160.61563416391903,-29.529888824806516,48.95742152589497,0.5,0.0,0.5,0.0,-0.0,0.0
5.1439999999996555,0.5931691524705429,-0.15130001653817735,0.47719086286384715,-1.2465078419005422,-0.0715748283402638,0.8318917281225647,0.29252554041495904,0.505919359667448,-0.33408651859194793,1.4813626022493935,-3.6088399126984028,-0.41743042554784304,-8.078020763806762,3.9586952139455374,20.04954724147694,84.38026211020816,129.47497698228412,-59.1107269255463,-0.4897919861925144,-0.26765512609650044,-0.41702097477800737,-3.7280756839145672,-4.857145240417545,0.2155112397714679,0.5615408044841161,0.37337501850936033,-0.6393179609313908,-2.228763761817922,-3.160027765342731,0.04888091719281905,-4.390163793586846,4.9891795137310355,-19.164382275325305,161.08544634441952,-29.097586353884672,48.79336580130783,0.5,0.0,0.5,0.0,-0.0,0.0
5.145999999999655,0.5937540070869088,-0.1502981226294094,0.47651567951602714,-1.2498997066164823,-0.07862379235717644,0.8313199402441098,0.2926350350528878,0.5007828896257212,-0.3365258017610404,1.4695557969799447,-3.62439285566416,-0.4055625118342414,-8.183115118324205,3.927917454903884,20.147674598092255,84.64610157030513,130.43315415081457,-58.78427804144037,-0.4886807137174912,-0.26689675183137246,-0.41831566231895206,-3.7325748202673075,-4.863443136056522,0.21561033713005967,0.5556362375115974,0.37918713256398806,-0.6473437704723494,-2.249568176370064,-3.148947819488444,0.04954867929587457,-4.444169936092655,4.710969727905794,-18.668257966280486,161.54363414080407,-28.701487366792733,48.63143470387362,0.5,0.0,0.5,0.0,-0.0,0.0
5.147999999999655,0.594339027312043,-0.14930673980723144,0.4758358500835296,-1.2533285160047598,-0.0856747194634135,0.8307997789974553,0.2927203296923917,0.4955246463030758,-0.33884483908217544,1.456491383411036,-3.6387595257962726,-0.3931349310956238,-8.285985494783972,3.8994653275671,20.24487474871984,84.93883059184472,131.37021160987015,-58.469758061507555,-0.48758119754322393,-0.2661276933316364,-0.419624674046853,-3.737115359478175,-4.869715484249654,0.21571077805950936,0.5497580871336583,0.38452924986804693,-0.6545058639504742,-2.2702696054336857,-3.1361740965658806,0.05022046472483972,-4.4976288133765125,4.424946904736089,-18.15498938703597,161.99005737389953,-28.3421497613129,48.47171786244349,0.5,0.0,0.5,0.0,-0.0,0.0
5.149999999999655,0.594924165353904,-0.1483261113615491,0.4751516171835389,-1.25679476856758,-0.09272396694596245,0.8303328752962431,0.29278170095623623,0.4901449961587141,-0.34104338652076094,1.4421596895128994,-3.651913346173916,-0.3801731897320931,-8.386607243357888,3.873375519763078,20.341129089784285,85.25874001661076,132.28542293809602,-58.16696816403603,-0.48649338319140184,-0.26534891197289495,-0.42094623702169204,-3.741697070961853,-4.875958878804274,0.2158125695101363,0.5439071759110352,0.3893906793707055,-0.6607814874195089,-2.2908557418391005,-3.1216972773100276,0.05089572531346585,-4.550539381483587,4.131437938908004,-17.62528021677395,162.4245708346412,-28.020107603468944,48.31430562180686,0.5,0.0,0.5,0.0,-0.0,0.0
5.151999999999655,0.5955093739368484,-0.14735647965753193,0.4744632238168295,-1.2602989572045638,-0.09976783305777534,0.8299208024731388,0.29281944052298436,0.4846444010973773,-0.3431212599479484,1.4265522016093426,-3.663828287753362,-0.36670404213314833,-8.484957796518888,3.8496834046361332,20.436419651101055,85.60609954016545,133.17806686062778,-57.8756850840371,-0.4854172147236681,-0.2645613891683054,-0.4222785356602059,-3.7463196979034525,-4.88216989742492,0.21591571730287024,0.5380842338668661,0.3937614022947711,-0.666149319256924,-2.3113134707997833,-3.1055093103232143,0.05157389636696629,-4.6028995511089335,3.8307733020673065,-17.079842320367547,162.84702418347308,-27.735869293413568,48.1592891387501,0.5,0.0,0.5,0.0,-0.0,0.0
5.153999999999654,0.5960946063392024,-0.14639808594050951,0.4737709132455443,-1.263841566647847,-0.10680255959053932,0.8295650726000721,0.2928338585562605,0.47902341991363956,-0.3450783345101718,1.4096616358871765,-3.6744789618749314,-0.35275546617760667,-8.581016780721427,3.8284229593028627,20.530729087188096,85.98115625646894,134.0474291324678,-57.59566129548051,-0.48435263492760056,-0.2637661250234055,-0.4236197146003941,-3.7509829557565486,-4.888345104401273,0.21602022609831578,0.5322898980337909,0.39763207244995086,-0.6705894700941119,-2.3316289265479972,-3.0876034881763217,0.052254397722776,-4.654706172213883,3.5232860658625746,-16.51939369163263,163.25726192340085,-27.489915711849882,48.00676047180509,0.5,0.0,0.5,0.0,-0.0,0.0
5.155999999999654,0.5966798164378642,-0.14545117013825065,0.4730749288725799,-1.2674230707839707,-0.11382433471105474,0.8292671327527659,0.2928252870037642,0.473282709597565,-0.346914543747119,1.3914820099780407,-3.683840714377789,-0.33835663326445214,-8.674766123884412,3.8096266847480607,20.624040664597672,86.3841331933035,134.89280447097616,-57.32662529078755,-0.483299585503151,-0.2629641369941479,-0.42496788155730625,-3.755686530863057,-4.894481053448266,0.2161260993681352,0.526524712224767,0.4009940146288275,-0.6740834784560855,-2.351787553254177,-3.0679745234966487,0.05293663490971114,-4.7059550225488564,3.209310943897182,-15.944656441511594,163.65512345132998,-27.282698354139946,47.85681266379101,0.5,0.0,0.5,0.0,-0.0,0.0
5.157999999999654,0.5972649587596274,-0.1445159706609291,0.47237551412309414,-1.2710439298662097,-0.12082929606546594,0.8290283612294566,0.2927940827416746,0.467423026491963,-0.3486298784587194,1.3720087142232789,-3.69188972100051,-0.3235378727174763,-8.76619015799842,3.7933255272692996,20.716338245281282,86.81522784572704,135.71349853160785,-57.068281961216414,-0.48225800724908124,-0.26215645855187536,-0.4263211101617577,-3.760430079203167,-4.9005742906976355,0.216233339368942,0.520789127034868,0.40383922113626175,-0.6766143022257477,-2.3717741700550214,-3.046618624684751,0.05362000040339821,-4.756640800235766,2.889183357038401,-15.356354840362895,164.04044319134616,-27.114637459735782,47.70953981624999,0.5,0.0,0.5,0.0,-0.0,0.0
5.159999999999654,0.5978499885388733,-0.14359272419909314,0.4716729123286433,-1.2747045876220862,-0.1278135341545774,0.8288500637348034,0.292740630539742,0.46144522729221626,-0.350224385324005,1.3512385822147244,-3.698603083713121,-0.30833063043583236,-8.855275716170494,3.7795488017740784,20.807606266043347,87.27461071515164,136.50882992033374,-56.820313081260856,-0.48122784024892074,-0.26134413785885524,-0.4276774427738854,-3.76521322528313,-4.906621357839403,0.21634194711889213,0.5150835000802527,0.40616034651005906,-0.6781663060638579,-2.3915730399815085,-3.0235335708838824,0.05430387497505939,-4.806757120538437,2.563238526111772,-14.755213422604186,164.4130508126164,-26.986120145024334,47.56503715488511,0.5,0.0,0.5,0.0,-0.0,0.0
5.1619999999996535,0.5984348617812211,-0.1426816655199771,0.4709673666144485,-1.278405468261989,-0.13477309598233395,0.8287334695411412,0.29266534582227766,0.45535026988051763,-0.35169816527709585,1.3291699601884899,-3.703958927595392,-0.2927674216948447,-8.942012223415146,3.768324117227259,20.897829714185033,87.76242386198874,137.27813223550598,-56.58237789962335,-0.4802090240559621,-0.2605282364578613,-0.4290348932637457,-3.7700355611682204,-4.912618795411021,0.21645192237715188,0.509408096479307,0.40795070049697507,-0.6787252449301396,-2.4111679425451045,-2.9987187858087783,0.05498762912987442,-4.8562965169209305,2.2318105955391876,-14.14195516095197,164.77277153356013,-26.897498548102398,47.423401085124766,0.5,0.0,0.5,0.0,-0.0,0.0
5.163999999999653,0.5990195353326775,-0.14178302726250924,0.47025911979028,-1.282146973396033,-0.14170398897832326,0.8286797276403739,0.29256867720032187,0.449139213987266,-0.35305137164801675,1.3058027748352017,-3.707936497846814,-0.2768817780368165,-9.026391780501111,3.7596773045384406,20.98699409948494,88.27877948010055,138.0207561312757,-56.35411383869243,-0.4792014978768028,-0.25970982797915443,-0.43039144975147264,-3.7748966456676376,-4.918563146231072,0.2165632636264125,0.5037630895796796,0.4092042393534156,-0.6782782438634675,-2.4305422497086813,-2.9721754100256037,0.05567062463031177,-4.905250446460312,1.8952317910446121,-13.517299716521755,165.11942651291702,-26.849087994378813,47.28472923695141,0.5,0.0,0.5,0.0,-0.0,0.0
5.165999999999653,0.5996039669537738,-0.14089703973137618,0.46954841424542587,-1.2859294788675553,-0.14860218519386426,0.8286899029009801,0.2924511087506706,0.4428132216734002,-0.35428420807854344,1.2811385990789856,-3.710516256486412,-0.2607081882296217,-9.108409240171694,3.753632347167567,21.075085422709968,88.82375850155657,138.7360713940569,-56.13513730377321,-0.4782052007529356,-0.2588899968680652,-0.4317450772998524,-3.779796003677514,-4.924450958973597,0.2166759680586104,0.49814856193358326,0.4099155555446167,-0.6768137741898785,-2.449679004938223,-2.9439063712622144,0.05635221609893742,-4.953609299655124,1.5538316140932262,-12.881961770065505,165.4528333273015,-26.841165192239128,47.149120498157714,0.5,0.0,0.5,0.0,-0.0,0.0
5.167999999999653,0.6001881153981308,-0.14002393069052493,0.4688354918481935,-1.2897533315129353,-0.15546362576984513,0.8287649722457607,0.2923131620180668,0.43637355762850993,-0.35539692622578184,1.2551807153690908,-3.7116799782758894,-0.24428203331163062,-9.188062275070244,3.750211314716152,21.162090140896304,89.39740924040011,139.4234690229584,-55.92504460258388,-0.477220071739891,-0.25806983713622583,-0.4330937205525251,-3.784733125687519,-4.930278791878233,0.21679003156399915,0.49256450652228956,0.4100798659196651,-0.6743216263363413,-2.468561005002698,-2.9139164523177556,0.05703175269437398,-5.0013624146255715,1.207936075301832,-12.236649438659056,165.7728065338206,-26.873966468294785,47.01667503522995,0.5,0.0,0.5,0.0,-0.0,0.0
5.169999999999653,0.6007719404948402,-0.13916392515648526,0.468120593850358,-1.2936188458587574,-0.1622842256730174,0.8289058208671096,0.29215539771778565,0.4298215892807275,-0.3563898232686778,1.2279341760225715,-3.711410845377747,-0.22763951578445674,-9.265351436723344,3.7494342997559205,21.2479951296863,89.99974608428386,140.0823633045867,-55.7234129747486,-0.47624605008343246,-0.2572504511393408,-0.4344353063113968,-3.7897074674558446,-4.936043216590499,0.21690544872370557,0.48701082822927694,0.4096929984425191,-0.6707928794358687,-2.4871708841626625,-2.882212356133134,0.057708579853205454,-5.048498095678635,0.8578669686221975,-11.582062781184643,166.07915831531898,-26.947686051971893,46.88749430108996,0.5,0.0,0.5,0.0,-0.0,0.0
